CaptureEventID,NumSpecies,Species,Count
ASG000eru7,1,wildebeest,8
ASG000eruf,1,zebra,1
ASG000erun,1,zebra,6
ASG000eruq,1,wildebeest,6
ASG000ervc,1,wildebeest,2
ASG000ervd,1,zebra,1
ASG000ervk,1,hyenaSpotted,1
ASG000ervn,1,wildebeest,5
ASG000ervo,1,wildebeest,2
ASG000ervp,1,wildebeest,3
ASG000eszm,1,elephant,8
ASG000et28,1,reedbuck,1
ASG000et59,1,hartebeest,1
ASG000et7a,1,warthog,1
ASG000et7b,1,wildebeest,1
ASG000et7h,2,wildebeest,11-50
ASG000et7h,2,zebra,3
ASG000et7k,1,eland,1
ASG000et86,1,wildebeest,1
ASG000et8r,1,zebra,2
ASG000et9b,1,warthog,1
ASG000et9n,1,warthog,3
ASG000et9w,1,hartebeest,4
ASG000eta7,1,wildebeest,5
ASG000etag,1,wildebeest,1
ASG000etay,1,zebra,1
ASG000etbh,1,gazelleThomsons,1
ASG000etcy,1,zebra,1
ASG000etdl,1,wildebeest,7
ASG000etdr,1,warthog,1
ASG000ete1,1,zebra,1
ASG000ete4,1,zebra,1
ASG000etee,1,hartebeest,1
ASG000etes,1,zebra,1
ASG000etew,1,zebra,2
ASG000etex,1,gazelleThomsons,1
ASG000etfg,1,eland,1
ASG000etfl,1,giraffe,1
ASG000etfx,1,zebra,2
ASG000etg6,1,zebra,3
ASG000etkl,1,wildebeest,5
ASG000etl8,1,gazelleThomsons,1
ASG000etqh,1,wildebeest,1
ASG000etur,1,wildebeest,11-50
ASG000etzv,1,wildebeest,1
ASG000eu3o,1,gazelleThomsons,1
ASG000eu50,1,gazelleThomsons,1
ASG000eu52,1,hartebeest,1
ASG000eu6t,1,hyenaSpotted,1
ASG000eu87,1,human,1
ASG000eucq,1,zebra,6
ASG000euh4,1,gazelleThomsons,1
ASG000euih,1,hartebeest,1
ASG000euil,1,gazelleThomsons,1
ASG000euna,1,reedbuck,2
ASG000eunk,1,warthog,1
ASG000euo0,1,buffalo,2
ASG000euo1,1,guineaFowl,2
ASG000euo3,1,reedbuck,1
ASG000euoj,1,buffalo,4
ASG000eup7,1,wildebeest,11-50
ASG000eupa,1,wildebeest,11-50
ASG000eupi,1,wildebeest,11-50
ASG000euq0,1,wildebeest,4
ASG000euq6,1,wildebeest,11-50
ASG000euq9,1,wildebeest,11-50
ASG000euqa,1,reedbuck,1
ASG000euqc,1,wildebeest,11-50
ASG000euqv,1,wildebeest,11-50
ASG000eurn,1,wildebeest,9
ASG000euun,1,impala,1
ASG000euvx,1,impala,3
ASG000euw6,1,impala,7
ASG000euz9,2,impala,1
ASG000euz9,2,otherBird,1
ASG000ev2e,1,impala,2
ASG000ev3i,1,impala,1
ASG000ev4u,1,impala,1
ASG000eva3,1,wildebeest,6
ASG000evbd,1,hyenaSpotted,1
ASG000eve8,1,wildebeest,7
ASG000ever,1,zebra,1
ASG000evgh,1,human,1
ASG000evhe,1,wildebeest,5
ASG000evhg,1,wildebeest,4
ASG000evhi,1,wildebeest,5
ASG000evhs,1,wildebeest,9
ASG000evjw,2,wildebeest,1
ASG000evjw,2,zebra,6
ASG000evmc,1,zebra,4
ASG000evn4,1,zebra,1
ASG000evnv,2,wildebeest,11-50
ASG000evnv,2,zebra,1
ASG000evoj,1,human,1
ASG000evrt,2,wildebeest,1
ASG000evrt,2,zebra,3
ASG000evtc,1,otherBird,1
ASG000evth,2,wildebeest,5
ASG000evth,2,zebra,2
ASG000evtr,1,wildebeest,4
ASG000evty,1,giraffe,1
ASG000evw8,1,wildebeest,1
ASG000evy0,1,wildebeest,2
ASG000ew2l,2,human,1
ASG000ew2l,2,otherBird,1
ASG000ew40,1,wildebeest,2
ASG000ew74,1,wildebeest,11-50
ASG000ew7g,1,wildebeest,6
ASG000ew7w,1,wildebeest,1
ASG000ew9m,1,wildebeest,4
ASG000ew9n,1,wildebeest,6
ASG000ew9u,1,wildebeest,8
ASG000ewai,1,wildebeest,5
ASG000ewao,1,wildebeest,1
ASG000ewap,1,wildebeest,10
ASG000ewci,1,buffalo,1
ASG000ewcz,1,buffalo,1
ASG000ewde,1,buffalo,1
ASG000ewds,2,buffalo,1
ASG000ewds,2,otherBird,4
ASG000ewdz,1,wildebeest,7
ASG000ewe2,1,wildebeest,11-50
ASG000ewe7,1,buffalo,1
ASG000ewec,1,wildebeest,11-50
ASG000ewew,1,wildebeest,5
ASG000ewfr,1,wildebeest,7
ASG000ewg2,1,wildebeest,7
ASG000ewg7,1,gazelleGrants,1
ASG000ewgn,1,wildebeest,9
ASG000ewhe,1,wildebeest,8
ASG000ewic,1,wildebeest,11-50
ASG000ewim,1,wildebeest,5
ASG000ewiz,1,gazelleGrants,1
ASG000ewj1,1,wildebeest,5
ASG000ewjc,1,buffalo,1
ASG000ewjd,1,wildebeest,8
ASG000ewk2,1,buffalo,1
ASG000ewky,1,wildebeest,6
ASG000ewl5,1,buffalo,1
ASG000ewlf,1,warthog,1
ASG000ewlz,1,zebra,2
ASG000ewm2,1,buffalo,1
ASG000ewmj,1,giraffe,1
ASG000ewmn,1,wildebeest,7
ASG000ewmw,1,wildebeest,51+
ASG000ewmx,1,wildebeest,11-50
ASG000ewob,1,elephant,1
ASG000ewoq,1,warthog,2
ASG000ewpd,1,wildebeest,2
ASG000ewpx,1,wildebeest,9
ASG000ewqe,1,gazelleGrants,1
ASG000ewrf,1,wildebeest,5
ASG000ewrj,1,gazelleGrants,1
ASG000ewrn,1,wildebeest,6
ASG000ewrs,1,giraffe,1
ASG000exbk,1,zebra,1
ASG000exen,1,zebra,2
ASG000exwo,1,impala,2
ASG000exxu,1,buffalo,1
ASG000exzq,1,dikDik,1
ASG000ey1u,1,buffalo,1
ASG000ey3l,1,zebra,1
ASG000ey4x,1,reedbuck,1
ASG000ey6p,1,zebra,4
ASG000ezut,1,wildebeest,1
ASG000ezvd,2,wildebeest,2
ASG000ezvd,2,zebra,2
ASG000ezwr,1,wildebeest,1
ASG000ezxd,1,wildebeest,11-50
ASG000ezya,1,wildebeest,1
ASG000ezys,1,zebra,2
ASG000ezz2,1,wildebeest,4
ASG000ezz6,1,zebra,1
ASG000ezzb,1,zebra,2
ASG000ezze,1,zebra,1
ASG000ezzh,1,zebra,2
ASG000f007,2,wildebeest,6
ASG000f007,2,zebra,1
ASG000f027,1,zebra,1
ASG000f02i,1,zebra,2
ASG000f039,2,wildebeest,1
ASG000f039,2,zebra,2
ASG000f05a,1,zebra,2
ASG000f05d,1,wildebeest,5
ASG000f05k,1,zebra,1
ASG000f05r,1,zebra,1
ASG000f069,1,zebra,4
ASG000f07c,2,giraffe,1
ASG000f07c,2,otherBird,6
ASG000f07d,1,zebra,2
ASG000f082,2,wildebeest,2
ASG000f082,2,zebra,7
ASG000f0b4,1,wildebeest,2
ASG000f0b6,1,wildebeest,4
ASG000f0bf,1,otherBird,1
ASG000f0bm,1,zebra,2
ASG000f0bx,1,zebra,6
ASG000f0c8,1,zebra,1
ASG000f0cn,1,zebra,2
ASG000f0da,1,zebra,4
ASG000f0dg,1,zebra,1
ASG000f0dh,1,zebra,3
ASG000f0e1,1,wildebeest,4
ASG000f0ev,1,wildebeest,2
ASG000f0ew,1,zebra,5
ASG000f0fe,1,zebra,1
ASG000f0fo,1,zebra,3
ASG000f0gb,1,zebra,1
ASG000f0gx,1,zebra,4
ASG000f0h2,1,wildebeest,6
ASG000f0hl,1,zebra,1
ASG000f0ic,2,wildebeest,1
ASG000f0ic,2,zebra,1
ASG000f0j6,1,zebra,1
ASG000f0jr,2,wildebeest,6
ASG000f0jr,2,zebra,2
ASG000f0jw,1,zebra,2
ASG000f0k5,1,wildebeest,2
ASG000f0ka,1,zebra,1
ASG000f0me,1,zebra,1
ASG000f0mp,1,wildebeest,4
ASG000f0mr,1,wildebeest,1
ASG000f0mt,1,wildebeest,1
ASG000f0mz,1,wildebeest,1
ASG000f0nb,1,zebra,7
ASG000f0nq,1,zebra,1
ASG000f0oa,1,zebra,1
ASG000f0or,1,zebra,1
ASG000f0ps,1,buffalo,1
ASG000f0py,1,zebra,1
ASG000f0q8,1,baboon,1
ASG000f0ra,1,baboon,1
ASG000f0rm,1,hyenaSpotted,1
ASG000f0rq,1,buffalo,1
ASG000f0sc,1,warthog,3
ASG000f0so,1,warthog,1
ASG000f0tv,1,warthog,1
ASG000f0uh,1,warthog,1
ASG000f0vr,1,aardvark,1
ASG000f0vx,1,buffalo,1
ASG000f0wu,1,buffalo,1
ASG000f0ww,1,warthog,1
ASG000f0x7,1,warthog,1
ASG000f0xi,2,otherBird,1
ASG000f0xi,2,warthog,1
ASG000f0xy,1,hyenaSpotted,1
ASG000f0yd,1,wildebeest,3
ASG000f0ye,1,zebra,2
ASG000f0yj,1,wildebeest,11-50
ASG000f0ys,1,wildebeest,11-50
ASG000f0ze,1,wildebeest,11-50
ASG000f0zl,1,zebra,2
ASG000f0zt,1,wildebeest,11-50
ASG000f0zz,1,wildebeest,4
ASG000f109,1,zebra,1
ASG000f10k,1,wildebeest,51+
ASG000f112,1,human,1
ASG000f113,1,wildebeest,51+
ASG000f11f,1,wildebeest,8
ASG000f11g,1,wildebeest,11-50
ASG000f128,1,wildebeest,11-50
ASG000f14b,1,wildebeest,51+
ASG000f14s,1,hyenaSpotted,1
ASG000f15p,1,gazelleGrants,5
ASG000f182,1,gazelleThomsons,2
ASG000f191,1,koriBustard,1
ASG000f1a4,1,zebra,6
ASG000f1ab,1,zebra,7
ASG000f1an,1,impossible,
ASG000f1bb,1,gazelleGrants,1
ASG000f1d8,1,wildebeest,1
ASG000f1dr,1,buffalo,2
ASG000f1dx,1,wildebeest,1
ASG000f1e7,1,buffalo,4
ASG000f1eb,1,eland,2
ASG000f1eg,1,wildebeest,11-50
ASG000f1eh,1,wildebeest,6
ASG000f1ek,1,guineaFowl,1
ASG000f1fi,1,wildebeest,11-50
ASG000f1g3,1,wildebeest,11-50
ASG000f1gc,1,wildebeest,11-50
ASG000f1gl,1,guineaFowl,4
ASG000f1gp,1,guineaFowl,3
ASG000f1h2,1,wildebeest,2
ASG000f1hl,1,wildebeest,6
ASG000f1hw,1,human,1
ASG000f1hz,1,wildebeest,11-50
ASG000f1i2,1,wildebeest,11-50
ASG000f1i9,1,wildebeest,9
ASG000f1ji,1,guineaFowl,3
ASG000f1jk,1,zebra,4
ASG000f1k2,1,wildebeest,11-50
ASG000f1kp,1,wildebeest,11-50
ASG000f1la,2,wildebeest,3
ASG000f1la,2,zebra,3
ASG000f1lf,1,wildebeest,3
ASG000f1ml,1,wildebeest,11-50
ASG000f1nw,2,guineaFowl,1
ASG000f1nw,2,wildebeest,11-50
ASG000f1oz,1,wildebeest,3
ASG000f1p7,1,wildebeest,11-50
ASG000f1pe,2,wildebeest,11-50
ASG000f1pe,2,zebra,1
ASG000f1ph,1,wildebeest,1
ASG000f1pi,1,buffalo,1
ASG000f1pm,1,guineaFowl,6
ASG000f1pp,1,buffalo,1
ASG000f1qc,1,buffalo,1
ASG000f1t0,1,wildebeest,11-50
ASG000f1to,2,wildebeest,3
ASG000f1to,2,zebra,1
ASG000f1ue,1,wildebeest,7
ASG000f1uv,1,zebra,4
ASG000f20k,1,buffalo,1
ASG000f21h,1,guineaFowl,1
ASG000f269,1,waterbuck,1
ASG000f29x,1,buffalo,1
ASG000f2ag,1,wildebeest,3
ASG000f2c3,1,wildebeest,3
ASG000f2dn,1,zebra,2
ASG000f2e5,1,zebra,1
ASG000f2f4,1,wildebeest,4
ASG000f2fh,1,zebra,6
ASG000f2fy,2,wildebeest,7
ASG000f2fy,2,zebra,2
ASG000f2g3,2,wildebeest,6
ASG000f2g3,2,zebra,2
ASG000f2g7,1,wildebeest,10
ASG000f2i1,1,wildebeest,1
ASG000f2j4,1,aardvark,1
ASG000f2mo,2,wildebeest,2
ASG000f2mo,2,zebra,5
ASG000f30j,1,elephant,1
ASG000f36u,2,wildebeest,5
ASG000f36u,2,zebra,3
ASG000f3fj,2,otherBird,1
ASG000f3fj,2,wildebeest,2
ASG000f3g8,1,otherBird,1
ASG000f3h1,1,wildebeest,1
ASG000f3kl,1,otherBird,1
ASG000f3mz,1,wildebeest,1
ASG000f3pv,1,guineaFowl,3
ASG000f3wb,2,otherBird,1
ASG000f3wb,2,wildebeest,4
ASG000f3yx,1,otherBird,2
ASG000f3zb,2,otherBird,2
ASG000f3zb,2,wildebeest,2
ASG000f3zf,2,otherBird,2
ASG000f3zf,2,wildebeest,8
ASG000f3zq,1,wildebeest,11-50
ASG000f40w,1,giraffe,1
ASG000f431,1,wildebeest,2
ASG000f46l,1,wildebeest,6
ASG000f477,1,wildebeest,11-50
ASG000f4ct,1,impossible,
ASG000f4ia,1,wildebeest,8
ASG000f4j8,1,wildebeest,11-50
ASG000f4m1,1,giraffe,1
ASG000f4pe,2,otherBird,1
ASG000f4pe,2,wildebeest,2
ASG000f5bl,1,wildebeest,1
ASG000f5bs,1,zebra,4
ASG000f5ec,1,wildebeest,11-50
ASG000f5eq,1,lionFemale,3
ASG000f5fb,1,guineaFowl,2
ASG000f5lx,1,wildebeest,1
ASG000f5rq,1,guineaFowl,2
ASG000f5vj,1,wildebeest,1
ASG000f5xk,1,wildebeest,1
ASG000f6lh,1,serval,1
ASG000f78l,1,impossible,
ASG000f78z,1,hyenaSpotted,1
ASG000f7d6,1,lionFemale,1
ASG000f7or,1,serval,1
ASG000f7rf,1,buffalo,1
ASG000f7sm,1,reedbuck,1
ASG000f7yx,1,buffalo,1
ASG000f82v,1,reedbuck,2
ASG000f878,1,buffalo,2
ASG000f87g,1,buffalo,1
ASG000f882,1,buffalo,1
ASG000f88d,1,buffalo,1
ASG000f88n,1,buffalo,1
ASG000f8e4,1,buffalo,1
ASG000f8go,1,reedbuck,1
ASG000f8hd,1,impala,4
ASG000f8i1,1,impala,4
ASG000f8ib,1,impala,1
ASG000f8ik,1,impala,1
ASG000f8jz,1,impala,1
ASG000f8kg,1,impala,3
ASG000f8ky,1,warthog,2
ASG000f8l8,1,impala,1
ASG000f8m3,1,impala,1
ASG000f8ne,1,impala,4
ASG000f8np,1,porcupine,2
ASG000f8o3,1,impala,1
ASG000f8pn,1,impala,4
ASG000f8pu,1,dikDik,1
ASG000f8q7,1,hyenaSpotted,1
ASG000f8rl,1,warthog,1
ASG000f8sb,1,impala,3
ASG000f8sd,1,elephant,2
ASG000f8t9,1,impala,1
ASG000f8tk,1,porcupine,1
ASG000f8uq,1,impala,9
ASG000f8wd,1,hyenaSpotted,1
ASG000f8wx,1,zebra,1
ASG000f8xe,1,zebra,1
ASG000f8y1,1,impala,1
ASG000f8y7,1,impala,8
ASG000f8ye,1,zebra,1
ASG000f8zi,1,zebra,6
ASG000f8zn,1,impala,1
ASG000f903,1,zebra,1
ASG000f90q,1,impala,1
ASG000f90v,1,zebra,2
ASG000f91a,2,wildebeest,3
ASG000f91a,2,zebra,1
ASG000f91z,1,wildebeest,8
ASG000f92u,1,impala,11-50
ASG000f936,1,giraffe,1
ASG000f93g,1,zebra,1
ASG000f93j,1,wildebeest,4
ASG000f941,1,zebra,1
ASG000f959,1,wildebeest,3
ASG000f95b,1,impala,3
ASG000f95c,1,impala,3
ASG000f962,1,wildebeest,4
ASG000f973,1,wildebeest,2
ASG000f97o,1,porcupine,1
ASG000f97y,1,impala,1
ASG000f99k,1,zebra,6
ASG000f9a7,2,hare,1
ASG000f9a7,2,zebra,1
ASG000f9a9,1,impala,11-50
ASG000f9c6,1,impala,11-50
ASG000f9ce,2,wildebeest,5
ASG000f9ce,2,zebra,2
ASG000f9cr,1,wildebeest,5
ASG000f9cs,1,wildebeest,6
ASG000f9d0,1,impala,2
ASG000f9d6,1,wildebeest,1
ASG000f9dj,1,zebra,2
ASG000f9lo,1,wildebeest,2
ASG000f9s5,1,hyenaSpotted,1
ASG000f9xw,1,wildebeest,3
ASG000fa1h,2,wildebeest,3
ASG000fa1h,2,zebra,4
ASG000fa4z,1,wildebeest,3
ASG000fagd,1,wildebeest,2
ASG000fagv,1,wildebeest,1
ASG000faj5,1,wildebeest,1
ASG000fasd,1,leopard,1
ASG000fbf8,1,zebra,2
ASG000fbrh,1,elephant,1
ASG000fbu2,1,wildebeest,1
ASG000fbv4,1,wildebeest,1
ASG000fbzg,1,elephant,1
ASG000fc1e,1,elephant,2
ASG000fc1r,1,elephant,1
ASG000fc4r,1,elephant,1
ASG000fc4y,1,elephant,1
ASG000fc74,1,elephant,1
ASG000fcaz,1,elephant,1
ASG000fccg,1,wildebeest,6
ASG000fcsc,1,wildebeest,1
ASG000fctg,1,wildebeest,11-50
ASG000fczb,1,wildebeest,10
ASG000fd7o,1,wildebeest,11-50
ASG000fdva,1,hyenaSpotted,1
ASG000fe5f,1,wildebeest,11-50
ASG000fe5s,1,wildebeest,8
ASG000fe8k,1,impala,1
ASG000fecz,1,impala,1
ASG000fed5,1,impala,1
ASG000feh7,1,otherBird,1
ASG000feir,1,wildebeest,2
ASG000fekl,1,wildebeest,6
ASG000fel0,1,impossible,
ASG000fenb,1,wildebeest,6
ASG000feo2,1,wildebeest,11-50
ASG000feou,1,human,1
ASG000fept,1,wildebeest,1
ASG000fepy,1,wildebeest,10
ASG000ferl,1,hyenaSpotted,1
ASG000fesz,1,wildebeest,1
ASG000fexv,1,wildebeest,8
ASG000fey4,1,wildebeest,10
ASG000fey5,1,wildebeest,6
ASG000feyr,1,buffalo,1
ASG000ff00,1,wildebeest,6
ASG000ff49,1,wildebeest,11-50
ASG000ff4a,1,wildebeest,8
ASG000ff59,1,impossible,
ASG000ff7j,1,wildebeest,11-50
ASG000ff7v,1,zebra,1
ASG000ff8f,1,wildebeest,3
ASG000ff8i,1,wildebeest,8
ASG000ff95,1,wildebeest,11-50
ASG000ff9l,1,gazelleThomsons,1
ASG000ff9t,1,wildebeest,4
ASG000ffab,1,impossible,
ASG000ffau,1,wildebeest,2
ASG000ffb3,2,wildebeest,1
ASG000ffb3,2,zebra,9
ASG000ffci,2,wildebeest,11-50
ASG000ffci,2,zebra,4
ASG000ffdj,1,wildebeest,11-50
ASG000ffi2,2,wildebeest,11-50
ASG000ffi2,2,zebra,1
ASG000ffi5,2,wildebeest,1
ASG000ffi5,2,zebra,2
ASG000ffl7,2,wildebeest,11-50
ASG000ffl7,2,zebra,10
ASG000fflo,1,wildebeest,11-50
ASG000ffmc,1,wildebeest,1
ASG000ffml,1,wildebeest,5
ASG000ffoh,1,wildebeest,9
ASG000ffov,1,wildebeest,1
ASG000ffq5,1,wildebeest,3
ASG000ffrc,1,wildebeest,11-50
ASG000ffsb,1,wildebeest,3
ASG000fftm,1,wildebeest,2
ASG000ffu5,1,wildebeest,5
ASG000ffur,1,gazelleThomsons,1
ASG000ffvi,1,wildebeest,8
ASG000fgs0,1,wildebeest,1
ASG000fgt9,1,zebra,2
ASG000fgtu,1,zebra,1
ASG000fgxb,1,warthog,1
ASG000fgz4,1,zebra,6
ASG000fh2g,1,zebra,1
ASG000fh2r,2,wildebeest,1
ASG000fh2r,2,zebra,2
ASG000fh3g,1,zebra,1
ASG000fh6x,1,warthog,1
ASG000fhbb,1,wildebeest,1
ASG000fhda,1,human,1
ASG000fhfm,2,wildebeest,1
ASG000fhfm,2,zebra,3
ASG000fhgy,2,wildebeest,2
ASG000fhgy,2,zebra,4
ASG000fhhn,1,wildebeest,4
ASG000fhj1,1,warthog,1
ASG000fhk5,1,zebra,4
ASG000fhkz,1,impossible,
ASG000fhlm,1,wildebeest,1
ASG000fhnj,1,zebra,5
ASG000fho0,1,zebra,2
ASG000fhpo,1,warthog,1
ASG000fhr3,1,zebra,3
ASG000fhve,1,hyenaSpotted,1
ASG000fhyk,1,wildebeest,3
ASG000fhz5,1,zebra,3
ASG000fi0g,1,wildebeest,1
ASG000fi2d,1,wildebeest,4
ASG000fi32,1,hyenaSpotted,2
ASG000fi37,1,wildebeest,3
ASG000fi3m,1,hyenaSpotted,1
ASG000fi40,1,hyenaSpotted,3
ASG000fi4b,1,zebra,2
ASG000fi4e,1,zebra,1
ASG000fi6w,1,human,2
ASG000fi77,1,guineaFowl,2
